,category,amt,city,state,lat,long,city_pop,age
85967,1.0965635051516418,1.6326039488698991,0.7458717780260825,0.03431039892429921,-0.7650400223298599,0.7920551157377718,-0.24568480790755026,0.9381981079705635
931831,1.0965635051516418,-0.544614047600855,0.692579642724973,-1.6433572895793762,-0.9875721270295239,-1.5336973363657211,-0.23818452330007187,2.047165197387259
28804,1.0965635051516418,1.8118870300073304,0.19772410064324145,0.8032414228218171,0.3691558661393983,0.8960050683465034,-0.27924394354083487,-1.3906327798044973
834494,-0.7095741171793868,-0.001520740790776541,-1.5609163642933737,1.2925611653020557,-0.13749090414149154,1.0528170633489011,-0.2922037992760184,-0.7807008806253147
906068,1.0965635051516418,-0.7871719444567239,1.7089367945389908,-1.713260109933696,-0.5424689042878559,-0.2678327373460468,-0.28542902806475806,0.3837145632622157
32162,-1.2256134378453951,-0.5540373899501722,1.0884640763903581,-1.5734544692250563,-1.1496530577754487,-1.902915532319233,3.8177898361408045,-0.8361492350961495
110326,-0.7095741171793868,0.02754787459186274,-0.8947646730295044,-0.3152037028472998,0.7339891370192902,0.5134950741108941,1.9360201085307776,1.4372332982080764
263484,-1.7416527585114032,-0.7717325699860913,-0.776760659148476,-1.7831629302880159,-0.9130371364915313,0.19339195338983856,-0.29072958255767567,-0.7807008806253147
1253348,-0.7095741171793868,-0.5107006629877758,1.5033814155204255,-1.713260109933696,-0.4329974656856017,-0.11699601952118494,-0.28909634920454547,-0.7807008806253147
248124,0.06448486381962548,-0.7187063045628153,-1.621821661780356,-0.8045234453275385,0.4388336955562285,0.33622378682484133,-0.2870258201057495,0.9381981079705635
383206,0.06448486381962548,-0.6238340104018938,1.20266150917845,-1.5734544692250563,0.6492326507885713,-2.3996299631559004,-0.288264824718469,-0.6143558172128104
935809,-0.7095741171793868,0.02925152970586354,0.8486494675353652,1.572172446719335,-0.24128590143347203,0.616735373848184,-0.2935421892854801,-0.7807008806253147
1000805,0.3225045241526296,1.5753185456616212,1.6975170512601816,1.572172446719335,-0.02047038379670873,0.5999804695534529,-0.2763982083474497,-0.448010753800306
1021803,-1.4836330981783992,-0.593594132128379,-0.3999091309477728,1.0828527042390963,-0.48710897150931043,0.44713543410241186,-0.27899216720242126,-0.5589074627419756
574688,-0.7095741171793868,-0.5243831431220951,-1.621821661780356,-0.8045234453275385,0.4388336955562285,0.33622378682484133,-0.2870258201057495,0.9381981079705635
372012,-0.7095741171793868,0.09167451786730034,-1.1878714171856068,-0.8045234453275385,-0.10048674893328083,0.2960858204161176,-0.2934991222802251,0.9381981079705635
1182070,1.6126028258176501,-0.7686713147031211,-1.3249083365313172,1.5022696263650153,0.8689557948398535,0.15595776442130643,-0.1584641837265911,1.7699234250330853
919427,0.8385438448186378,-0.7392300247642941,0.6392875074238634,-1.0142319063904979,0.7976394050447997,-0.12288613835414813,-0.29448303770797296,-0.0044239180336277896
573880,-0.45155445684638273,-0.7480411160570172,-1.6065953374086104,0.5935329617588577,0.4875613601372034,0.48558442667710455,-0.2906765770127465,2.158061906328929
435977,-1.2256134378453951,-0.7492656181702052,1.1303364684126587,0.7333386024674973,1.2440495747548117,-2.290343420953931,-0.29051093468484285,1.9362684884455896
258990,1.0965635051516418,2.225023395152533,-0.12202871116341586,0.5236301414045379,0.6744157632681707,1.0323932537088185,-0.28206980165487155,0.21736949984971135
778349,0.06448486381962548,-0.7465237982211103,-0.776760659148476,-1.7831629302880159,-0.9130371364915313,0.19339195338983856,-0.29072958255767567,-0.7807008806253147
1133864,1.0965635051516418,1.798337647928793,-0.43797494187713676,1.222658344947736,-0.17451456602087081,-1.5706844440252445,-0.2938039041635679,0.6055079811455548
72134,0.3225045241526296,-0.7621761295809929,-0.35803673892547244,-0.7346206249732187,-0.12075418027821051,-0.7554068391985492,-0.28574374848777506,-1.1688393619211581
30360,-0.7095741171793868,0.031248000542583265,-0.7996001457060944,0.9430470635304568,-1.1827948920921323,0.7123185191026205,-0.28668128406370985,-1.3906327798044973
1196950,-0.7095741171793868,-0.05531897493758409,-0.14106161662809785,-0.8045234453275385,0.559462950067337,0.2592122572160246,-0.2899444379234123,-1.4460811342753321
780931,0.3225045241526296,-0.3363688295254093,0.16727145189975026,-0.17539806213866022,-0.36999091780868054,0.0508014019311258,-0.29128282793287397,-0.3925623993294713
456515,-0.45155445684638273,-0.7885295446256932,-0.7996001457060944,0.9430470635304568,-1.1827948920921323,0.7123185191026205,-0.28668128406370985,-1.3906327798044973
442271,-0.967593777512391,-0.6993272276410558,0.39947289856887047,0.6634357821131774,-0.7625041550778465,-0.6113331132385242,-0.2928696814341912,-0.6143558172128104
1291873,1.0965635051516418,2.143647243847837,0.37282683091831564,-1.7831629302880159,-0.8061795918259662,0.20350450680787785,-0.29031216389135844,0.9381981079705635
981273,1.0965635051516418,1.538769819544072,-0.36184332001840885,1.3624639856563756,1.1162613719245613,1.2239072741246992,-0.279611669508781,-1.4460811342753321
1009854,1.0965635051516418,2.2555294695376107,1.4196366314758246,0.6634357821131774,-0.46282316590350076,-0.3984727344496866,1.07544858383314,0.21736949984971135
859645,0.5805241844856337,-0.6877210771769251,-1.5609163642933737,1.2925611653020557,-0.13749090414149154,1.0528170633489011,-0.2922037992760184,-0.7807008806253147
401805,-0.7095741171793868,0.07181628794472816,-0.44178152297007317,-0.4550093435559394,0.0479980320076233,0.9743578418823434,-0.2837626662460471,2.158061906328929
18537,1.0965635051516418,1.5861261077910638,-0.6473369019886386,-1.7831629302880159,-0.8903118645792668,0.3136639220417208,-0.07242624576686416,0.49461127220388523
645722,-0.19353479651337863,-0.69267232485199,1.7317762810966093,1.6420752670736547,1.20620663268632,-1.438405148788574,-0.29343617819562173,1.7144750705622505
221520,1.0965635051516418,1.9271233267027932,0.03404111364697639,-1.0142319063904979,0.7119465985979526,-0.298908436586464,-0.29235619021768977,0.9936464624413983
498787,0.3225045241526296,1.3801701762750564,0.9780732246952027,1.6420752670736547,0.584002342398348,-1.3402104809672335,-0.20199498749967693,-0.6698041716836451
114868,-1.2256134378453951,-0.6172589664462969,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843
52625,-0.7095741171793868,-0.050367727262519126,1.2140812524572593,0.8032414228218171,0.2699644432433776,0.7505830019307393,-0.28821181917353983,-1.0024942985086538
228148,-0.7095741171793868,0.03462869115942877,1.739389443282482,1.1527555245934162,-1.454269234755634,-0.28687982041553295,-0.2852633857368544,-0.72525252615448
716300,0.3225045241526296,1.0594837206755556,0.09113983004102233,-0.3152037028472998,1.1680515838791194,0.4294437880173793,-0.29179631914937537,1.6590267160914156
940082,-0.19353479651337863,-0.7286354195241014,1.6480314970520085,-0.3152037028472998,1.5100815561620713,0.2632856646980981,-0.29212429095862463,-0.0044239180336277896
717911,0.8385438448186378,-0.7489994220586426,0.22437016829379622,1.1527555245934162,-1.303658226657273,-0.5180279537014134,-0.2862903681698572,0.10647279090804178
934884,1.354583165484646,-0.7918037567979136,1.3701510772676515,1.222658344947736,0.07563898505455745,-1.3675321165177252,-0.29450622763387946,-0.8361492350961495
1030517,0.8385438448186378,-0.7578105133513656,-0.6854027129180026,-1.5734544692250563,0.41249968947763815,-2.403795625511261,-0.2937442729255226,2.3798553242122678
1002306,1.0965635051516418,1.5107393689965265,1.6975170512601816,1.572172446719335,-0.02047038379670873,0.5999804695534529,-0.2763982083474497,-0.448010753800306
403549,-0.7095741171793868,-0.04017241618967043,0.4489584527770436,1.5022696263650153,1.1600733553708653,0.17890793828372056,-0.2803935012964864,-0.947045944037819
890335,1.354583165484646,1.2592106631809974,-0.12964187334928867,0.5935329617588577,0.42931444002559765,0.49143196633778186,-0.2942677026816982,0.827301399028894
508359,0.06448486381962548,-0.7313772394731965,1.1684022793420226,1.572172446719335,0.14814528179094083,0.8886033888973693,-0.2882813889512594,0.3282662087913809
1010704,1.354583165484646,1.3226984357886846,1.3092457797806691,-0.1054952417843404,-1.025102962359306,0.09206061987672577,-0.28828801464437553,0.6609563356163896
227930,-0.7095741171793868,0.04051162522496285,1.739389443282482,1.1527555245934162,-1.454269234755634,-0.28687982041553295,-0.2852633857368544,-0.72525252615448
75418,1.0965635051516418,2.6428181922500813,-0.3237775090890449,-0.24530088249298002,1.7989168361662737,0.02107404314644655,-0.2937575243117549,-1.6124261976878365
757426,-1.2256134378453951,-0.7702951109836531,0.6583204128885454,-0.24530088249298002,1.8593289967776745,-0.17823196579785985,-0.2890930363579874,-0.2262173359169669
26379,0.3225045241526296,1.3194508432276206,1.5033814155204255,-1.713260109933696,-0.4329974656856017,-0.11699601952118494,-0.28909634920454547,-0.7807008806253147
1003060,-0.7095741171793868,-0.098629082288824,1.6975170512601816,1.572172446719335,-0.02047038379670873,0.5999804695534529,-0.2763982083474497,-0.448010753800306
42415,-0.967593777512391,-0.7548024972907079,-0.9137975784941863,1.1527555245934162,-1.304633560215739,-1.0549229301190912,-0.2927404804184263,1.4926816526789113
256107,0.06448486381962548,-0.7751132606029366,0.1368188031562591,1.1527555245934162,-1.643152331688212,-0.913808456632976,-0.29300882098963027,-1.0024942985086538
75343,0.8385438448186378,-0.7430898683819522,-1.6827269592673384,0.38382450069589824,-0.6936651125212975,-1.1500660905932345,1.8300322085983318,0.2728178543205461
1163021,0.5805241844856337,-0.7150594178344072,1.058011427646867,0.5236301414045379,0.7135461456338377,0.8274455044365525,-0.2898450525266701,-0.11532062697529735
21753,-0.7095741171793868,0.06779672666013246,1.6328051726802628,0.17411603963293884,0.5475833873252172,-0.6415146498609249,-0.2944167807768115,2.047165197387259
1101393,-0.967593777512391,-0.6797351938300462,-1.4467189315052817,-1.7831629302880159,-1.031852270583892,0.2397819615959605,-0.057912664995944135,-0.947045944037819
7844,-0.19353479651337863,-0.7088038092126855,-1.0089621058175962,0.5935329617588577,0.14477062767864776,0.5564787485340984,-0.29359519483040925,-0.3925623993294713
88493,-1.4836330981783992,-0.7791860611098449,-0.8643120242860132,1.2925611653020557,-0.3205610130656101,0.8361884278127109,-0.28813231085614605,-0.72525252615448
491177,-1.4836330981783992,-0.7211286891780352,0.4946374258922804,-0.38510652320161964,1.0693868411046714,1.4804609802081807,-0.2892156116806361,-0.2262173359169669
272231,-1.7416527585114032,-0.6338962234189612,-1.1269661196986245,0.6634357821131774,-0.7844686668145071,-0.35734125402094524,-0.2888280086333415,-0.0044239180336277896
954995,-1.4836330981783992,-0.4835486596083876,-0.2895182792526173,1.0129498838847766,0.9123581381916019,-0.4858168098666897,-0.2919719000169533,-0.0044239180336277896
315190,-1.2256134378453951,-0.6860440416740805,-0.8947646730295044,-0.3152037028472998,0.7439570459868166,0.5105642077518407,1.9360201085307776,0.2728178543205461
1210141,0.06448486381962548,-0.6471527897747803,1.0884640763903581,-1.5734544692250563,-1.0934348314654523,-1.8965073668901176,3.8177898361408045,0.6609563356163896
1034588,-0.19353479651337863,-0.6070370357622918,-1.6065953374086104,0.9430470635304568,-0.7129572103077604,0.5927703963796083,-0.2929028098997719,-0.947045944037819
425166,1.0965635051516418,2.028331088318905,-1.0203818490964054,-1.8530657506423356,3.2890314467910415,-3.0353653915079306,-0.2882979531840497,-1.3906327798044973
371433,-0.45155445684638273,-0.7415725505460453,0.7953573322342556,-1.4336488285164166,0.5947505182126456,1.2276755308720528,-0.2867872951535682,-0.05987227250446257
682342,1.354583165484646,1.2503729522771179,0.3233412767101425,0.38382450069589824,-0.7067735955470841,-1.1153143894787512,-0.2705808497914726,-0.8915975895669843
1057230,-1.2256134378453951,-0.6755026756562004,-0.5102999826429283,-0.594814984264579,-1.701945438592559,0.022103039810036397,-0.11052729403126751,-0.0044239180336277896
837521,0.8385438448186378,-0.7437553586608588,-0.9861226192599779,0.38382450069589824,-0.5640432826011308,-1.254846337061552,-0.2759012813637387,-0.947045944037819
1030584,1.354583165484646,1.2105500139873484,-1.0965134709551334,-0.1054952417843404,-0.9149878036084634,0.04728862021749041,-0.2832259851036392,-0.6698041716836451
56279,0.06448486381962548,-0.7462842217207037,1.1607891171561497,-0.5249121639102592,0.6803848046459842,1.2052363070770773,-0.28763207102587696,-0.05987227250446257
64007,1.354583165484646,1.2482433833846172,-1.016575268003469,-0.6647178046188988,-0.3621102226562734,0.508165581046369,-0.29273385472531016,0.2728178543205461
945261,1.0965635051516418,1.977487631010443,-1.4352991882264727,-0.6647178046188988,-0.29407095361766694,0.48071620797901754,-0.29311151923293055,-0.6698041716836451
1096045,-0.19353479651337863,-0.72828936457907,0.5669624666580719,-1.5734544692250563,-0.9180893643243866,-1.9683810097096988,0.05500902278254928,-0.05987227250446257
190676,-0.7095741171793868,-0.016374483815971275,-1.6142084995944832,-0.4550093435559394,0.08160802643237236,0.9788286549724242,0.010474426502367181,1.603578361620581
673418,-0.7095741171793868,-0.027208665556570314,-0.13344845444222506,-0.4550093435559394,0.16456989891551335,0.9885367062537426,-0.2766002919874922,0.6055079811455548
150496,1.354583165484646,-0.7846164617857226,1.6480314970520085,-0.3152037028472998,1.5100815561620713,0.2632856646980981,-0.29212429095862463,-0.0044239180336277896
628859,1.354583165484646,-0.7794256376102512,1.4348629558475703,-0.4550093435559394,-0.06414582054482842,1.02885918240904,-0.2931015806932563,0.3837145632622157
38263,0.06448486381962548,-0.7541370070118013,1.1417562116914677,-1.2239403674534572,-2.173402174083985,0.628565287215111,-0.12625006379588435,-0.7807008806253147
488424,0.5805241844856337,-0.7727973544323419,0.47179793933466196,0.5236301414045379,0.7053533437427207,1.0064341516714939,-0.2802344846616988,-1.224287716391993
1194666,-0.7095741171793868,0.011629347120417395,-0.14106161662809785,-0.8045234453275385,0.559462950067337,0.2592122572160246,-0.2899444379234123,-1.4460811342753321
56317,-1.4836330981783992,-0.3992443510765026,1.1607891171561497,-0.5249121639102592,0.6803848046459842,1.2052363070770773,-0.28763207102587696,-0.05987227250446257
1096218,1.354583165484646,1.6625510114206952,-0.9518633894235503,1.572172446719335,-0.17293452565615566,0.6554256483991666,-0.2814271094226053,1.9917168429164243
866985,0.3225045241526296,-0.7576507956844282,1.0542048465539307,-0.594814984264579,-1.6334185027747192,-0.035407228891571746,-0.26127837665640224,-0.2816656903878017
893745,-0.7095741171793868,-0.6728939537628866,0.8067770755130649,-1.2239403674534572,-2.2772556913894735,0.5752277773975784,-0.03291723771527956,-0.6698041716836451
1220893,-1.7416527585114032,-0.47633474498504036,0.40327947966180683,-0.8744262656818583,0.062218395290062345,0.0779385277350428,-0.28866236630543785,-0.11532062697529735
310014,-1.2256134378453951,-0.7722383425980602,1.4881550911486798,-0.8045234453275385,0.29386011542580165,0.2188826845320124,-0.28124490286191123,0.7164046900872244
924178,1.0965635051516418,-0.7896209486831001,-0.2742919548808717,-0.17539806213866022,0.10320191141681447,-0.2843534561932015,0.1140571998336514,-1.1133910074503235
733869,1.0965635051516418,-0.5496983933317012,-0.8452791188213312,-1.5035516488707366,0.2225827389730864,-1.0851328528563495,-0.2927868602702393,-0.3371140448586365
311582,1.354583165484646,1.138064812808844,-0.4455881040630096,-1.7831629302880159,-1.4680994646146863,0.3282401920211262,-0.27566938210467357,1.4926816526789113
941429,-1.2256134378453951,-0.766648224255245,-0.1639011031857162,-0.594814984264579,-1.6750262323788896,0.006554545396756321,-0.06868604200279917,2.1026135518580937
419446,0.06448486381962548,-0.6015533958641016,0.06449376239046756,-0.6647178046188988,-0.08232603807463891,0.32591962713151257,2.1445372965890397,0.6055079811455548
733862,-0.19353479651337863,-0.04576253453248572,-0.11060896788460668,-0.17539806213866022,-0.3787689198348773,-0.19111926194323522,-0.2906798898593046,-0.448010753800306
678965,-0.45155445684638273,-0.7621495099698367,-0.708242199475621,-0.3152037028472998,1.1003244215792216,0.378072016653738,-0.29092835335116013,0.9381981079705635
1129729,1.354583165484646,1.4092920308800083,0.5441229801004535,0.17411603963293884,0.5627790841661215,-0.5990348289764446,-0.29297237967749146,-0.448010753800306
921868,-0.7095741171793868,0.07232206055669715,-0.6663698074533205,1.6420752670736547,0.8568616587148723,-1.3165364611759494,-0.28920898598751993,-0.2262173359169669
942845,0.8385438448186378,-0.7421049427691705,1.3587313339888423,-1.713260109933696,-1.0106680256940055,-0.2506449447997362,-0.17394511569246857,-0.72525252615448
10520,-0.7095741171793868,-0.48152556916051165,-1.2335503903008436,-1.5734544692250563,0.36962402624746105,-2.386543964206522,-0.29088528634590516,1.1599915258539026
865530,1.0965635051516418,1.7758174568905942,-0.3047446036243629,1.1527555245934162,-1.6791421399956175,-0.3504221385243922,0.34969003696974543,-1.0024942985086538
1097854,-0.7095741171793868,0.09569407915189618,-0.5331394692005467,0.5935329617588577,0.2899782878631059,0.4052375285725136,-0.21869504699892545,0.05102443643720699
149873,-0.7095741171793868,-0.04586901297711068,-0.1867405897433346,-1.8530657506423356,5.477699458660521,-4.51690059468735,-0.2938668482481713,-1.3351844253336627
99308,-1.2256134378453951,-0.7528060264539882,-1.2221306470220343,1.572172446719335,-0.0437223358305431,0.7347719359550253,-0.29344942958185405,0.10647279090804178
48037,-1.2256134378453951,-0.7688576519812149,-0.9899292003529142,0.03431039892429921,-0.6195787754202003,0.6391178254134443,-0.2855516033874068,-1.3906327798044973
572483,0.5805241844856337,-0.1838916968223346,0.36140708763950646,0.6634357821131774,-0.53107700832497,-0.4076343530199952,-0.27092869868007036,-0.5589074627419756
641502,1.0965635051516418,1.9912233503670749,0.4641847771487892,1.1527555245934162,-1.575503196072992,-0.362535913039896,-0.27811757571108986,1.326336589266407
6223,1.0965635051516418,2.1311360266043935,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505
192458,-1.2256134378453951,-0.7509958928953623,-0.22480640067269858,0.5236301414045379,0.758372475980947,1.1164871189746202,-0.28913941620980044,0.21736949984971135
1223287,-0.7095741171793868,0.16439929554621108,-0.28190511706674454,-1.8530657506423356,5.28196952014751,-4.679978824544575,-0.2937409600789645,0.3837145632622157
1168389,-0.7095741171793868,0.03888782894443077,1.5262209020780437,1.0828527042390963,-0.48972286544600085,0.41013413338545923,-0.26977582807786077,1.603578361620581
1056670,0.3225045241526296,0.9028805482432604,-0.8452791188213312,-1.5035516488707366,0.2225827389730864,-1.0851328528563495,-0.2927868602702393,-0.3371140448586365
326428,-1.7416527585114032,-0.7437021194385464,0.7725178456766373,-1.6433572895793762,-0.9356648750479487,-1.5453143538712155,4.054850510143428,-1.501529488746167
29254,-0.7095741171793868,0.053155940524187796,-0.7996001457060944,0.9430470635304568,-1.1827948920921323,0.7123185191026205,-0.28668128406370985,-1.3906327798044973
746602,1.0965635051516418,1.8175037679613018,-1.294455687787826,1.5022696263650153,1.2856573043589836,0.09553791894678892,-0.2910807442928315,-0.3925623993294713
149095,-0.19353479651337863,-0.7883165877364432,-0.37706964439015445,0.38382450069589824,-1.1065238078200703,-1.0981407899898699,-0.2916803695198428,0.2728178543205461
45367,-0.45155445684638273,-0.7404012876551697,-0.632110577616893,-0.8744262656818583,-0.15307673440578293,0.12213570856841073,-0.28822175771321407,0.05102443643720699
33519,-0.19353479651337863,-0.0630652817840567,0.6469006696097362,0.5236301414045379,0.47441386376907685,1.1626713278480243,-0.2749471815550135,0.05102443643720699
599162,1.354583165484646,-0.7602861371888981,-0.7805672402414124,-0.3152037028472998,1.1679345438521038,0.29311947141349304,-0.2934262396559475,-1.2797360708628278
583436,-1.7416527585114032,-0.6251117517373944,-1.2868425256019531,0.6634357821131774,-0.37365817198851486,-0.4571823165040311,-0.29309826784669823,1.7144750705622505
882130,-0.19353479651337863,-0.6075161887631045,-1.6065953374086104,0.9430470635304568,-0.7129572103077604,0.5927703963796083,-0.2929028098997719,-0.947045944037819
491399,0.06448486381962548,-0.7865330737889735,-1.4962044857134549,-0.3152037028472998,0.9746819525775976,0.45357908217510057,-0.06985547683779911,-1.2797360708628278
1002675,1.354583165484646,1.749410802623581,-0.81482647007784,0.5236301414045379,0.8779288635777431,0.912185153815366,-0.26809290202635944,2.435303678683103
132187,-0.7095741171793868,-0.07254186335568635,0.2281767493867326,-1.6433572895793762,-1.0105314789958197,-1.5259195408947237,1.2902204261930452,1.7699234250330853
151308,1.354583165484646,1.4393988110977416,-1.2030977415573525,-0.3152037028472998,1.2188469556040438,0.3215268758572909,-0.2844020456317553,-0.17076898144613215
126648,0.5805241844856337,-0.7595940272988353,-1.1041266331410062,-1.0142319063904979,0.6762493903580871,-0.14418282102610347,-0.2927040391062875,1.0490948169122332
921847,1.0965635051516418,2.171278400228038,-0.6663698074533205,1.6420752670736547,0.8568616587148723,-1.3165364611759494,-0.28920898598751993,-0.2262173359169669
